"Reporter.Name"	"allData.replica1"	"allData.replica2"
"56568"	"tcruzi-46698"	27548.62	26892.75
"56618"	"tcruzi-46748"	3450	2952.87
"56620"	"tcruzi-46750"	18876.76	6763.21
"56621"	"tcruzi-46751"	19112.09	11674.62
"56624"	"tcruzi-46754"	24916.85	16591.88
"56881"	"tcruzi-47011"	23769.93	16167.66
"56894"	"tcruzi-47024"	21383.59	13266.78
"57345"	"tcruzi-47475"	251.02	118.57
"57346"	"tcruzi-47476"	156.05	108.69
"57399"	"tcruzi-47529"	166.63	90.39
"57400"	"tcruzi-47530"	110.28	93.86
"58136"	"tcruzi-48266"	482.98	211.19
"58318"	"tcruzi-48448"	136.29	51.09
"58520"	"tcruzi-48650"	4631.7	2451.85
"58799"	"tcruzi-48929"	49901.63	38633.77
"59023"	"tcruzi-49153"	705.75	283.19
"59880"	"tcruzi-50010"	261.11	155.26
"60306"	"tcruzi-50436"	2818.14	916.16
"60508"	"tcruzi-50638"	1402.07	513.48
"60746"	"tcruzi-50876"	18982.93	13608.24
"60935"	"tcruzi-51065"	7187.6	2827
"61078"	"tcruzi-51208"	18270.17	12099.77
"61404"	"tcruzi-51534"	1138.28	717.03
"61423"	"tcruzi-51553"	18637.22	8998.7
"61558"	"tcruzi-51688"	5021.2	7657.63
"61577"	"tcruzi-51707"	2194.91	1001.96
"61786"	"tcruzi-51916"	21396.61	22023.68
"61787"	"tcruzi-51917"	27297.67	25482.48
"61915"	"tcruzi-52045"	14429.26	13485.03
"61976"	"tcruzi-52106"	93.33	58.13
"61977"	"tcruzi-52107"	132.77	69.74
"62393"	"tcruzi-52523"	357.16	136.66
"62413"	"tcruzi-52543"	1157.32	837.87
"62418"	"tcruzi-52548"	323.06	151.09
"62421"	"tcruzi-52551"	3903.34	1958.1
"62422"	"tcruzi-52552"	449.86	118.98
"62480"	"tcruzi-52610"	712.09	409.09
"62579"	"tcruzi-52709"	487.23	232.79
"63193"	"tcruzi-53323"	600.81	725.12
"63681"	"tcruzi-53811"	10238.79	3096.47
"63833"	"tcruzi-53963"	924.03	618.25
"63834"	"tcruzi-53964"	4659.89	1576.33
"63917"	"tcruzi-54047"	3263.75	1884.68
